cluster_id,gaia_name,radius_deg,disp_p02_3,disp_p15_9,disp_p50,disp_p84_1,disp_p97_7,rot_p02_3,rot_p15_9,rot_p50,rot_p84_1,rot_p97_7,rot_extra,source_file
NGC6656,NGC_6656_M_22,0.00666667,0.444606,0.496319,0.581568,0.725003,0.889656,0.00780767,0.0153501,0.0237394,0.0318332,0.0409373,0.0200662,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.01,0.444008,0.493459,0.571772,0.702714,0.853333,0.0117407,0.0229629,0.035453,0.0474925,0.0610345,0.0298931,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0133333,0.443924,0.490551,0.562848,0.681983,0.816783,0.0157087,0.0305007,0.0469731,0.062837,0.0806861,0.0394788,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0166667,0.44152,0.487467,0.552867,0.660272,0.780502,0.0197228,0.0379801,0.0582018,0.0777681,0.0997434,0.0487529,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.02,0.439516,0.483224,0.543365,0.639086,0.748653,0.0237925,0.0453202,0.069149,0.0922574,0.118058,0.0576532,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0233333,0.437579,0.479393,0.534821,0.619999,0.717724,0.0279304,0.0525373,0.0797289,0.106068,0.1355,0.0661262,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0266667,0.435914,0.476195,0.52647,0.602582,0.686764,0.0320604,0.0596172,0.0898214,0.119218,0.151997,0.0741283,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.03,0.433215,0.471619,0.517903,0.583916,0.656442,0.0362429,0.0664174,0.0993807,0.131617,0.167351,0.0816262,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0333333,0.430988,0.467614,0.509414,0.566766,0.630194,0.0407175,0.0730205,0.108359,0.143143,0.181417,0.0885964,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0366667,0.428515,0.462851,0.500845,0.549138,0.604656,0.0453388,0.0793378,0.116846,0.153662,0.194054,0.0950248,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.04,0.424991,0.457898,0.492851,0.534114,0.579395,0.0501798,0.0854978,0.124667,0.162993,0.205199,0.100906,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0433333,0.422196,0.453147,0.484663,0.51978,0.560113,0.0550783,0.0913949,0.131679,0.171025,0.214538,0.106244,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0466667,0.420065,0.447935,0.476838,0.507571,0.542608,0.0598102,0.0969089,0.137755,0.177443,0.22177,0.111047,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.05,0.417279,0.442989,0.469171,0.495506,0.527436,0.064709,0.102051,0.143106,0.182676,0.227519,0.115331,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0533333,0.414748,0.437875,0.461741,0.485155,0.513699,0.0701315,0.107175,0.147246,0.187024,0.230941,0.119115,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0566667,0.412214,0.432771,0.454354,0.476081,0.502085,0.0755018,0.111733,0.150756,0.189353,0.232285,0.122424,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.06,0.408965,0.427898,0.447537,0.467428,0.490461,0.0810111,0.115593,0.153321,0.190475,0.231599,0.125283,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0633333,0.405233,0.42285,0.441218,0.459152,0.480599,0.0866081,0.119301,0.15508,0.190409,0.229395,0.12772,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0666667,0.401888,0.417832,0.435286,0.451889,0.472062,0.0921048,0.123053,0.156419,0.189715,0.225957,0.129764,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.07,0.398762,0.413456,0.429611,0.444907,0.463353,0.0972378,0.126109,0.157092,0.188153,0.221319,0.131444,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0733333,0.395949,0.409141,0.42408,0.438344,0.455314,0.10239,0.129183,0.157552,0.185793,0.216168,0.132789,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0766667,0.39353,0.405272,0.418727,0.431792,0.44716,0.10642,0.131421,0.157112,0.183111,0.210577,0.133826,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.08,0.391222,0.401827,0.41386,0.425716,0.439216,0.110482,0.133033,0.156144,0.17982,0.20478,0.134583,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0833333,0.388976,0.39851,0.408926,0.419957,0.43197,0.113806,0.13458,0.155149,0.175977,0.198875,0.135087,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0866667,0.386649,0.395244,0.404311,0.414612,0.424474,0.117152,0.135496,0.153818,0.17199,0.192727,0.135361,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.09,0.383419,0.391809,0.399972,0.409442,0.418177,0.119051,0.136023,0.152346,0.168818,0.186894,0.135428,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0933333,0.380829,0.388617,0.395714,0.404538,0.412001,0.119923,0.135462,0.150793,0.166176,0.18165,0.135311,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.0966667,0.378171,0.385272,0.391746,0.39971,0.406777,0.120758,0.135025,0.148936,0.163604,0.176702,0.135029,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.1,0.374811,0.38158,0.387667,0.395045,0.401863,0.120414,0.133585,0.146981,0.161266,0.173814,0.1346,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.103333,0.371412,0.377796,0.384001,0.391082,0.397476,0.119136,0.132158,0.145256,0.159002,0.17172,0.134042,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.106667,0.367821,0.37405,0.380208,0.387216,0.393643,0.117774,0.130352,0.143649,0.157173,0.170425,0.13337,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.11,0.363941,0.370072,0.376267,0.383433,0.389565,0.115878,0.128681,0.142015,0.155124,0.168469,0.132598,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.113333,0.35987,0.366261,0.372426,0.379718,0.386022,0.113945,0.126943,0.140522,0.153625,0.167288,0.131739,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.116667,0.356044,0.362398,0.368739,0.375995,0.382163,0.112466,0.125362,0.138898,0.152066,0.16608,0.130805,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.12,0.352454,0.358736,0.365014,0.372199,0.378451,0.111155,0.12395,0.137309,0.15032,0.164303,0.129805,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.123333,0.349101,0.355198,0.361414,0.368554,0.374802,0.109672,0.122624,0.135717,0.149008,0.162777,0.128751,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.126667,0.345715,0.351672,0.357819,0.364823,0.371441,0.108508,0.121336,0.134183,0.147466,0.161161,0.127649,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.13,0.342526,0.348303,0.354209,0.36119,0.367733,0.107397,0.120039,0.132495,0.145595,0.158927,0.126509,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.133333,0.339426,0.344895,0.35065,0.357462,0.363875,0.106379,0.118945,0.131108,0.143844,0.157208,0.125336,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.136667,0.336269,0.341721,0.347168,0.353832,0.360136,0.105965,0.117759,0.129703,0.142212,0.155306,0.124137,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.14,0.33325,0.338444,0.343759,0.350126,0.356079,0.105057,0.116711,0.128378,0.140479,0.153114,0.122917,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.143333,0.330362,0.335287,0.340335,0.346569,0.352155,0.104722,0.115758,0.127111,0.138619,0.150931,0.121681,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.146667,0.326967,0.332181,0.337111,0.342947,0.348412,0.104477,0.114733,0.125874,0.136865,0.149173,0.120433,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.15,0.32367,0.329113,0.333903,0.339357,0.344967,0.103819,0.113754,0.124542,0.135234,0.147002,0.119178,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.153333,0.320569,0.32595,0.330655,0.335977,0.341566,0.102606,0.112285,0.12313,0.133803,0.145138,0.117919,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.156667,0.317463,0.322711,0.327431,0.332702,0.338278,0.101699,0.111007,0.121865,0.132414,0.143675,0.116658,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.16,0.314336,0.319489,0.324312,0.329384,0.334904,0.100357,0.109813,0.12065,0.131068,0.141875,0.115398,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.163333,0.31103,0.316307,0.321187,0.326319,0.331559,0.0989447,0.108797,0.1191,0.129709,0.140546,0.114142,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.166667,0.307826,0.313153,0.318076,0.32316,0.328433,0.0974362,0.107443,0.11783,0.12849,0.13911,0.112891,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.17,0.304467,0.309807,0.315012,0.320137,0.325261,0.0958101,0.106054,0.116487,0.127489,0.137938,0.111648,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.173333,0.301514,0.30671,0.311935,0.317107,0.322244,0.0944583,0.104655,0.115289,0.12635,0.136748,0.110413,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.176667,0.298518,0.303464,0.308919,0.314202,0.319199,0.0929635,0.103313,0.114083,0.125273,0.135756,0.109189,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.18,0.295104,0.300359,0.305952,0.311274,0.316197,0.0913926,0.101884,0.112889,0.123868,0.134569,0.107976,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.183333,0.291974,0.297303,0.302932,0.308462,0.3134,0.0900315,0.100534,0.111761,0.122678,0.133851,0.106775,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.186667,0.289106,0.29431,0.299976,0.305471,0.310622,0.0884716,0.0990759,0.110482,0.12148,0.132546,0.105588,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.19,0.286001,0.291444,0.297061,0.302512,0.307612,0.0873101,0.0977708,0.109116,0.120237,0.131659,0.104414,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.193333,0.283151,0.288557,0.294141,0.299695,0.304805,0.086025,0.0964368,0.107738,0.118925,0.130317,0.103255,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.196667,0.280247,0.285724,0.291297,0.296921,0.302084,0.0849082,0.0951684,0.106491,0.117717,0.129146,0.10211,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.2,0.277508,0.282989,0.288455,0.294178,0.299263,0.083474,0.094015,0.105204,0.116555,0.127835,0.100981,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.203333,0.274709,0.280332,0.285708,0.291414,0.296534,0.0821057,0.0927226,0.103897,0.115263,0.126234,0.0998675,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.206667,0.272061,0.277688,0.283057,0.288636,0.293778,0.0809411,0.0916647,0.102671,0.113924,0.125117,0.0987696,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.21,0.269582,0.275108,0.280423,0.286005,0.291014,0.0800103,0.0905112,0.101317,0.112772,0.123705,0.0976876,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.213333,0.267125,0.272549,0.277847,0.283345,0.288358,0.0789867,0.0892299,0.100058,0.111647,0.122127,0.0966217,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.216667,0.264973,0.270042,0.275273,0.280705,0.285635,0.0781069,0.0880037,0.0989758,0.110323,0.120452,0.0955719,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.22,0.262586,0.267634,0.272848,0.278141,0.28313,0.0774135,0.0870381,0.0976749,0.108862,0.11856,0.0945382,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.223333,0.260363,0.265223,0.270384,0.275649,0.280715,0.0763047,0.0861085,0.0965707,0.107659,0.117388,0.0935205,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.226667,0.258089,0.262932,0.267978,0.273222,0.278289,0.0753252,0.0851849,0.0954023,0.106406,0.116012,0.092519,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.23,0.255795,0.260609,0.265676,0.270807,0.275865,0.0743104,0.0842807,0.0943276,0.105178,0.11418,0.0915333,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.233333,0.253665,0.258369,0.263341,0.268466,0.273501,0.0735083,0.0832422,0.0931161,0.103909,0.112779,0.0905635,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.236667,0.251572,0.256197,0.261074,0.266248,0.271187,0.0725881,0.0822013,0.0919415,0.102688,0.111715,0.0896094,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.24,0.249439,0.254052,0.258928,0.264264,0.268944,0.0713651,0.0810864,0.0909761,0.101543,0.110925,0.0886708,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.243333,0.247307,0.251937,0.256771,0.262167,0.266897,0.070444,0.0802441,0.0898487,0.100555,0.110057,0.0877476,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.246667,0.245163,0.249959,0.254706,0.260173,0.264801,0.0698581,0.0792897,0.088868,0.0993936,0.108995,0.0868395,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.25,0.243171,0.247909,0.252703,0.258266,0.263012,0.0688687,0.0781066,0.0879594,0.0981945,0.10803,0.0859465,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.253333,0.240904,0.245861,0.250784,0.256368,0.261257,0.0678504,0.0769598,0.0870974,0.0971001,0.107164,0.0850682,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.256667,0.238903,0.24397,0.248908,0.254581,0.259679,0.0666067,0.0758636,0.0861129,0.0962016,0.106597,0.0842045,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.26,0.236691,0.242137,0.24703,0.252971,0.258256,0.0653885,0.0747555,0.0852269,0.0952361,0.106202,0.0833552,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.263333,0.2347,0.240168,0.245304,0.251407,0.257081,0.0642753,0.0736336,0.0843407,0.0945014,0.105501,0.0825199,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.266667,0.232578,0.238347,0.243638,0.249956,0.256014,0.0630484,0.0727274,0.0835971,0.0937052,0.104667,0.0816986,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.27,0.230619,0.236574,0.242062,0.248528,0.25479,0.0616123,0.0716005,0.0828042,0.0931844,0.104662,0.0808909,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.273333,0.228627,0.234821,0.240558,0.2472,0.253736,0.0600988,0.0706839,0.0818666,0.0927213,0.104494,0.0800966,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.276667,0.226679,0.233212,0.239086,0.245953,0.252751,0.0587308,0.0697704,0.0812253,0.0922659,0.104429,0.0793155,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.28,0.22488,0.231582,0.237638,0.244792,0.251996,0.0575375,0.068559,0.0804517,0.09175,0.104285,0.0785474,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.283333,0.223131,0.230109,0.236323,0.243667,0.251311,0.0562773,0.0672983,0.0797098,0.0915814,0.104229,0.0777919,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.286667,0.221489,0.228742,0.235093,0.242733,0.250382,0.0547723,0.0662568,0.0791474,0.0914446,0.104327,0.077049,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.29,0.219857,0.227437,0.233874,0.241709,0.24959,0.0533109,0.0652377,0.0786033,0.091084,0.104167,0.0763183,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.293333,0.218241,0.226209,0.232792,0.240773,0.248843,0.0517168,0.0642766,0.0780943,0.0908595,0.104059,0.0755996,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.296667,0.216758,0.224997,0.231819,0.240013,0.248272,0.0502541,0.0634857,0.0773335,0.0907159,0.104305,0.0748926,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.3,0.215324,0.223889,0.230933,0.239377,0.247941,0.0492874,0.0626344,0.0768316,0.0906732,0.104519,0.0741972,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.303333,0.214034,0.222948,0.230101,0.23884,0.247566,0.0481434,0.0619442,0.0765468,0.0906383,0.104776,0.0735132,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.306667,0.212899,0.222001,0.229338,0.238256,0.247392,0.0473789,0.0610662,0.0761116,0.0905326,0.104806,0.0728402,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.31,0.212023,0.221175,0.228668,0.237754,0.247191,0.0466227,0.0606034,0.0757568,0.0903988,0.105149,0.0721782,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.313333,0.211064,0.220417,0.228044,0.237376,0.246883,0.0458727,0.0600433,0.0755507,0.090373,0.10533,0.0715268,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.316667,0.210205,0.219774,0.227512,0.237018,0.246694,0.045298,0.0595457,0.0752629,0.090312,0.105427,0.0708858,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.32,0.209409,0.219227,0.227085,0.236741,0.246509,0.0447394,0.059191,0.0749738,0.0902531,0.105569,0.0702551,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.323333,0.208945,0.218769,0.226766,0.236533,0.246277,0.044183,0.0589023,0.0747624,0.0902082,0.105692,0.0696344,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.326667,0.208616,0.218479,0.226538,0.236361,0.246102,0.0437251,0.0586492,0.0746316,0.090157,0.105779,0.0690236,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.33,0.208419,0.218307,0.226387,0.23624,0.245996,0.0434387,0.0584783,0.0745462,0.0901448,0.105825,0.0684224,profiles/NGC_6656_M_22.txt
NGC6656,NGC_6656_M_22,0.333333,0.208352,0.218247,0.22634,0.236202,0.245961,0.043345,0.0584432,0.0745175,0.0901433,0.105833,0.0678307,profiles/NGC_6656_M_22.txt
NGC6681,NGC_6681_M_70,0.0,0.0622138,0.072977,0.0964836,0.13502,0.170662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.001,0.0621262,0.0726728,0.095149,0.131238,0.165099,-0.00253033,-0.00154077,-0.00054569,0.000405186,0.00145957,-0.000765512,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.002,0.0619756,0.0722711,0.0938245,0.128113,0.159287,-0.00505072,-0.00307546,-0.00108965,0.000806476,0.00290821,-0.00152378,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.003,0.0617618,0.0718538,0.0924334,0.124601,0.153652,-0.00755126,-0.00459232,-0.00163318,0.00119943,0.00433718,-0.00226778,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.004,0.0614862,0.0712801,0.0910243,0.120694,0.148237,-0.010022,-0.0060822,-0.00216598,0.00158185,0.00573938,-0.00299093,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.005,0.0611262,0.0708821,0.0896976,0.116913,0.143074,-0.012453,-0.0075534,-0.00269299,0.00194997,0.00712534,-0.00368727,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.006,0.0608511,0.0703713,0.0883378,0.11327,0.137833,-0.0148344,-0.00899251,-0.00320924,0.00229797,0.0084472,-0.00435162,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.007,0.0607364,0.0699959,0.0866792,0.110026,0.13215,-0.0171548,-0.0104056,-0.00374789,0.00261848,0.00970892,-0.00497966,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.008,0.0605611,0.0694755,0.0851527,0.106721,0.126987,-0.0193971,-0.0117623,-0.00426252,0.00291429,0.0109192,-0.005568,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.009,0.0604565,0.0689055,0.083623,0.103568,0.122014,-0.0215402,-0.0130799,-0.00475347,0.00317202,0.0120588,-0.00611419,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.01,0.0602919,0.0683412,0.0822184,0.100197,0.117607,-0.0235656,-0.0143055,-0.00528176,0.00336956,0.0131189,-0.00661667,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.011,0.0601687,0.0676798,0.0806732,0.0973462,0.113116,-0.0254749,-0.0155181,-0.00584384,0.00358229,0.014109,-0.00707476,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.012,0.0598439,0.06719,0.0792702,0.094879,0.109489,-0.0272175,-0.0166549,-0.00625999,0.00369128,0.0149798,-0.00748852,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.013,0.0593236,0.0665924,0.0777971,0.0921298,0.105501,-0.0287718,-0.0177286,-0.00677159,0.00383989,0.0156482,-0.00785866,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.014,0.059044,0.0660333,0.0764731,0.0895496,0.102699,-0.0302575,-0.0186628,-0.00719423,0.00388986,0.0162898,-0.00818646,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.015,0.0583909,0.0654113,0.0751397,0.0876177,0.100424,-0.031678,-0.0194875,-0.00772298,0.0039261,0.0169745,-0.00847364,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.016,0.05785,0.0645338,0.0737668,0.0857272,0.0985604,-0.0329019,-0.0203062,-0.00815619,0.00388682,0.0174979,-0.00872223,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.017,0.0571278,0.0637311,0.0726309,0.0841813,0.0968872,-0.0339738,-0.0210638,-0.0086321,0.00377294,0.0175546,-0.00893451,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.018,0.0561516,0.0628791,0.0716207,0.0828718,0.0951831,-0.0346462,-0.0215916,-0.00897056,0.00369649,0.01748,-0.00911293,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.019,0.0554151,0.0622213,0.0707903,0.0816351,0.0935897,-0.0350885,-0.0220707,-0.00931418,0.00358818,0.0174135,-0.00925999,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.02,0.0546364,0.061714,0.0699538,0.0805335,0.0922664,-0.0354226,-0.0225197,-0.00967421,0.00349914,0.0170677,-0.00937821,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.021,0.0543243,0.0612321,0.069209,0.0796317,0.0911264,-0.0357635,-0.022767,-0.0100168,0.00319523,0.0165698,-0.00947008,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.022,0.0540275,0.0608933,0.0687156,0.0790102,0.0898142,-0.0358231,-0.0229409,-0.0102528,0.00280856,0.0159549,-0.00953802,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.023,0.0539411,0.0605722,0.0682556,0.0781689,0.0889778,-0.0355826,-0.0229849,-0.0104203,0.00237639,0.0151389,-0.00958433,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.024,0.0538525,0.0603402,0.0677912,0.0773515,0.0880142,-0.035485,-0.0229826,-0.0107696,0.00213951,0.0144401,-0.00961122,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.025,0.0536971,0.0601418,0.0673516,0.0766626,0.0871505,-0.0349672,-0.022657,-0.010972,0.00163138,0.0136647,-0.00962073,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.026,0.0535492,0.0597863,0.067005,0.0761326,0.0864157,-0.0342944,-0.0223629,-0.0110918,0.00109201,0.0129583,-0.00961477,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.027,0.0533799,0.0595495,0.0665968,0.0755783,0.0855588,-0.0337759,-0.0223321,-0.0112264,0.000497723,0.0120528,-0.00959512,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.028,0.0531279,0.0593029,0.0662236,0.074865,0.085032,-0.0332845,-0.0221202,-0.0111308,4.79335e-05,0.0109952,-0.0095634,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.029,0.0528648,0.0590916,0.0658145,0.074471,0.0844879,-0.0326251,-0.0221268,-0.0112531,-0.000349786,0.0104757,-0.00952109,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.03,0.0525832,0.0588765,0.0655052,0.0740159,0.0838498,-0.0323304,-0.0218332,-0.0113041,-0.000580692,0.00947007,-0.00946954,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.031,0.0525645,0.058589,0.0651243,0.0735991,0.0832918,-0.0317577,-0.0215315,-0.0111388,-0.000816561,0.00896234,-0.00940997,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.032,0.0524466,0.058318,0.064809,0.0732327,0.0827769,-0.0313532,-0.0213882,-0.0111609,-0.000905354,0.00872866,-0.00934349,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.033,0.0523801,0.0579909,0.0645366,0.0727661,0.0820344,-0.030909,-0.021084,-0.0112411,-0.00100105,0.00839336,-0.00927109,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.034,0.051958,0.0576413,0.0642853,0.072478,0.0816096,-0.0309193,-0.0210312,-0.011265,-0.000892219,0.00864204,-0.00919365,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.035,0.0519021,0.0573089,0.0641028,0.0722567,0.081187,-0.0314659,-0.0208857,-0.0111448,-0.000863825,0.00875845,-0.00911199,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.036,0.0512425,0.0569525,0.0639142,0.0720668,0.0807024,-0.0318403,-0.0210303,-0.0108976,-0.000504123,0.0092003,-0.00902679,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.037,0.0508695,0.0566482,0.0636905,0.07175,0.0804501,-0.0323483,-0.0212574,-0.0106828,-0.000350843,0.00955212,-0.0089387,profiles/NGC_6681_M_70.txt
NGC6681,NGC_6681_M_70,0.038,0.050367,0.0562942,0.0634622,0.0715951,0.0801592,-0.0329246,-0.0213774,-0.0107014,-1.2152e-05,0.0100098,-0.00884828,profiles/NGC_6681_M_70.txt
