cluster_id,hacks_bin,hacks_n_stars,radius_arcsec,hst_sigma_pm_masyr,hst_sigma_pm_err_masyr,gaia_sigma_pm_masyr,gaia_sigma_pm_err_masyr,sigma_diff_masyr,delta_frac,z_raw,z_corrected,hst_sigma_radial_masyr,hst_sigma_radial_err_masyr,hst_sigma_tangential_masyr,hst_sigma_tangential_err_masyr,hst_beta_pm,median_gaia_density_arcmin2,n_apogee_rows
NGC6752,5,134,28.9824,0.409,0.018,0.362646511798878,0.028721381547544,-0.0463534882011218,-0.113333711983183,-1.36753342563623,-1.13598971281426,0.429,0.027,0.395,0.026,0.152226949429746,80.905,0
NGC6752,6,134,33.6782,0.414,0.018,0.360269115954311,0.0278353955131316,-0.053730884045689,-0.129784744071713,-1.62092467731887,-1.35023137419338,0.403,0.026,0.427,0.026,-0.122653301233306,80.905,0
NGC6752,7,134,38.675,0.393,0.017,0.357837421849556,0.0269399302152604,-0.0351625781504437,-0.0894722090342078,-1.10382207403376,-0.91748169093398,0.388,0.025,0.402,0.025,-0.0734668933999363,80.905,0
NGC6752,8,134,44.1121,0.389,0.017,0.355525287458997,0.0260884924843746,-0.033474712541003,-0.0860532456066915,-1.07502468982014,-0.896117689599964,0.405,0.026,0.378,0.024,0.128888888888889,80.905,0
NGC6752,9,134,50.1174,0.401,0.018,0.352598829022806,0.0249563245700639,-0.0484011709771936,-0.120701174506717,-1.57297776866572,-1.32396488741696,0.395,0.025,0.414,0.026,-0.0985162634193235,80.905,0
NGC6752,10,134,56.7223,0.392,0.017,0.349637726106851,0.0238032544838405,-0.0423622738931494,-0.108067025237626,-1.44825542548188,-1.21779408436266,0.399,0.025,0.386,0.025,0.0641013561472603,80.905,0
NGC6752,11,134,63.9119,0.361,0.016,0.346300785660922,0.0225937534556811,-0.0146992143390778,-0.0407180452606033,-0.530938675479928,-0.446077321242523,0.366,0.023,0.361,0.023,0.0271357759264236,80.905,0
NGC6752,12,134,71.5436,0.358,0.016,0.342740920973777,0.0213681226783472,-0.0152590790262234,-0.0426231257715738,-0.571618701340179,-0.482956020831812,0.354,0.022,0.369,0.024,-0.0865412237862686,80.905,0
NGC6752,13,134,78.8317,0.32,0.014,0.339336175922062,0.0201692468959055,0.019336175922062,0.0604255497564437,0.787561540603997,0.660394898280235,0.32,0.021,0.324,0.021,-0.02515625,80.905,0
NGC6752,14,134,87.2614,0.339,0.015,0.335430105941641,0.0187700825990672,-0.0035698940583588,-0.0105306609391118,-0.14857595510625,-0.126393971069275,0.319,0.02,0.353,0.022,-0.224526095458967,80.905,0
NGC6752,15,134,95.4621,0.354,0.015,0.331619218375268,0.0173815011216101,-0.0223807816247317,-0.063222546962519,-0.97481434353062,-0.836334170546821,0.349,0.022,0.358,0.022,-0.0522409504027062,80.905,0
NGC6752,16,134,102.9602,0.342,0.015,0.328253330512748,0.0161456581502285,-0.0137466694872522,-0.0401949400212053,-0.623765517802807,-0.539698942226273,0.345,0.022,0.344,0.022,0.005788699852972,80.905,0
NGC6752,17,134,115.5796,0.314,0.014,0.322572525429899,0.0140718929655764,0.0085725254298993,0.0273010364009533,0.43186763300705,0.376690308702484,0.333,0.021,0.297,0.019,0.204528853177502,80.905,0
NGC6752,18,134,153.2523,0.296,0.014,0.305942372730723,0.0088605512863087,0.0099423727307234,0.0335890970632549,0.600083180956455,0.552672436546682,0.298,0.019,0.296,0.019,0.0133777757758661,80.905,0
NGC6779,1,89,16.4364,0.102,0.006,0.0982111760921699,0.0097214757847833,-0.00378882390783,-0.0371453324297065,-0.331655623671495,-0.303728062391124,0.096,0.009,0.108,0.009,-0.265625,81.03,0
NGC6779,2,89,26.481,0.118,0.007,0.0969989852575256,0.0091629578947641,-0.0210010147424744,-0.17797470120741,-1.8212942122907,-1.68542031827451,0.116,0.01,0.117,0.01,-0.0173156956004756,81.03,0
NGC6779,3,89,36.784,0.106,0.006,0.0955483917975322,0.0087381442067525,-0.0104516082024678,-0.0986000773817715,-0.986021992570594,-0.907508639485843,0.109,0.009,0.098,0.009,0.191650534466796,81.03,0
NGC6779,4,89,52.4872,0.092,0.005,0.0928218413095683,0.0080303172031821,0.0008218413095683,0.0089330577126991,0.0868781237014615,0.0795936892275143,0.091,0.008,0.092,0.008,-0.0220987803405386,81.03,0
NGC6779,5,89,72.1598,0.094,0.006,0.0890444939670984,0.0076218766429804,-0.0049555060329016,-0.0527181492861873,-0.510868756643425,-0.473514677020149,0.086,0.008,0.102,0.009,-0.406706327744727,81.03,0
NGC6809,1,110,21.1004,0.206,0.01,0.197459059006767,0.0222394552093478,-0.0085409409932333,-0.0414608786079288,-0.350264151666738,-0.350264151666738,0.198,0.014,0.214,0.015,-0.168146107540047,118.7,0
NGC6809,2,110,36.0127,0.199,0.01,0.194827300221388,0.0192033144473875,-0.0041726997786122,-0.0209683405960412,-0.192725193771146,-0.192725193771146,0.207,0.015,0.194,0.014,0.121659782025251,118.7,0
NGC6809,3,109,48.2415,0.204,0.01,0.192424603133333,0.0169072692153169,-0.0115753968666671,-0.0567421415032703,-0.589282305104899,-0.589282305104899,0.212,0.015,0.195,0.014,0.153947134211463,118.7,0
NGC6809,4,109,58.0712,0.195,0.01,0.190403290524741,0.0153307415603262,-0.0045967094752585,-0.0235728691038902,-0.251133209192719,-0.251133209192719,0.179,0.012,0.212,0.015,-0.402702787054087,118.7,0
NGC6809,5,109,68.0649,0.195,0.01,0.188199330858734,0.0139276084204719,-0.0068006691412664,-0.0348752263654691,-0.396637732773905,-0.396637732773905,0.179,0.013,0.209,0.015,-0.363284541680971,118.7,0
NGC6809,6,109,76.6227,0.182,0.009,0.186172316727093,0.0128053746447855,0.0041723167270926,0.0229248171818277,0.266571713515174,0.266571713515174,0.184,0.013,0.186,0.013,-0.0218572778827979,118.7,0
NGC6809,7,109,88.1848,0.183,0.009,0.183424488473048,0.0112565508452819,0.0004244884730477,0.0023196091423376,0.0294535240467812,0.0294535240467812,0.188,0.013,0.178,0.013,0.103553644182888,118.7,0
NGC6838,1,100,23.5282,0.143,0.008,0.137736716105267,0.0097874100416568,-0.0052632838947332,-0.0368061810820508,-0.416368037522688,-0.416368037522688,0.135,0.011,0.15,0.012,-0.234567901234568,96.24,0
NGC6838,2,100,44.8296,0.132,0.007,0.133330357855093,0.0067310896340946,0.0013303578550928,0.0100784685991883,0.136992000050612,0.136992000050612,0.118,0.009,0.148,0.011,-0.573111174949727,96.24,0
NGC6838,3,99,65.644,0.127,0.007,0.129233125933166,0.0050041007244082,0.0022331259331661,0.0175836687650876,0.259523689449212,0.259523689449212,0.128,0.01,0.128,0.01,0.0,96.24,0
NGC6838,4,99,83.9625,0.134,0.008,0.126320871139786,0.0045997822978667,-0.0076791288602143,-0.0573069317926442,-0.832145436714126,-0.832145436714126,0.124,0.01,0.147,0.011,-0.405372008324662,96.24,0
NGC6934,1,131,6.9945,0.068,0.003,0.0687892969436912,0.0151708966434822,0.0007892969436911,0.0116073079954583,0.0510387095570151,0.0510387095570151,0.067,0.005,0.069,0.005,-0.0605925595901091,107.2,0
NGC6934,2,110,13.039,0.069,0.004,0.0667405984289241,0.0137173607268289,-0.0022594015710759,-0.0327449503054485,-0.158125434515107,-0.158125434515107,0.065,0.005,0.075,0.005,-0.331360946745562,107.2,0
NGC6934,3,110,16.4287,0.064,0.003,0.0656466316955814,0.0129519606236503,0.0016466316955813,0.0257286202434588,0.123854766533507,0.123854766533507,0.06,0.005,0.069,0.005,-0.3225,107.2,0
NGC6934,4,110,20.2828,0.064,0.003,0.0644306249617699,0.0121731846921566,0.0004306249617698,0.0067285150276541,0.0343472271024338,0.0343472271024338,0.068,0.005,0.06,0.004,0.221453287197232,107.2,0
NGC6934,5,110,24.0186,0.073,0.004,0.0632451968532124,0.0115622154699825,-0.0097548031467876,-0.133627440366954,-0.797314423224471,-0.797314423224471,0.069,0.005,0.077,0.005,-0.245326612056291,107.2,0
NGC6934,6,110,28.2764,0.062,0.003,0.0618665666566115,0.0110010974210793,-0.0001334333433884,-0.0021521506998139,-0.0117017917691782,-0.0117017917691782,0.06,0.005,0.065,0.005,-0.173611111111111,107.2,0
NGC6934,7,110,31.8602,0.069,0.004,0.0607073500297455,0.0106595941010971,-0.0082926499702544,-0.120183332902239,-0.72835933224807,-0.72835933224807,0.068,0.005,0.071,0.005,-0.0901816608996537,107.2,0
NGC6934,8,110,36.7798,0.066,0.003,0.0590382970296222,0.0102375551929631,-0.0069617029703777,-0.105480348036027,-0.652574318722093,-0.652574318722093,0.065,0.005,0.069,0.005,-0.126863905325444,107.2,0
NGC6934,9,110,40.5204,0.06,0.003,0.0578449727808947,0.0100378982252881,-0.0021550272191052,-0.0359171203184213,-0.205698865396986,-0.205698865396986,0.059,0.004,0.062,0.005,-0.104280379201379,107.2,0
NGC6934,10,109,45.4216,0.059,0.003,0.0562550477858562,0.0098065668248629,-0.0027449522141437,-0.0465246137990469,-0.267664901403709,-0.267664901403709,0.061,0.004,0.057,0.004,0.126847621607095,107.2,0
NGC6934,11,109,51.1627,0.059,0.003,0.0546080225227923,0.0096512018517233,-0.0043919774772076,-0.0744402962238589,-0.434560317744546,-0.434560317744546,0.061,0.005,0.056,0.004,0.157215802203709,107.2,0
NGC6934,12,109,58.5697,0.055,0.003,0.0528857619965885,0.009436382410783,-0.0021142380034115,-0.0384406909711183,-0.213520931952787,-0.213520931952787,0.053,0.004,0.058,0.004,-0.197579209683161,107.2,0
NGC6934,13,109,67.3104,0.052,0.003,0.0510478026805315,0.0093125850003368,-0.0009521973194684,-0.0183114869128555,-0.0973231131201232,-0.0973231131201232,0.053,0.004,0.05,0.004,0.11000355998576,107.2,0
NGC6934,14,109,75.1979,0.056,0.003,0.049544374849475,0.0090746457465158,-0.006455625150525,-0.115279020545089,-0.675438701892896,-0.675438701892896,0.06,0.004,0.054,0.004,0.19,107.2,0
NGC6934,15,109,86.054,0.048,0.003,0.047923705526349,0.0084871474600744,-7.62944736510118e-05,-0.0015894682010627,-0.0084755068865603,-0.0084755068865603,0.05,0.004,0.046,0.004,0.1536,107.2,0
NGC6934,16,109,105.7034,0.059,0.003,0.0453969519687433,0.0079000075465265,-0.0136030480312567,-0.230560136122995,-1.60974228528672,-1.60974228528672,0.064,0.005,0.054,0.004,0.2880859375,107.2,0
NGC6981,1,57,26.8042,0.065,0.006,0.0366174019524708,0.0056914645591195,-0.0283825980475292,-0.436655354577373,-3.43199821830485,-0.707528645067704,0.073,0.009,0.055,0.008,0.432351285419403,166.7,0
NGC6981,2,57,40.4321,0.07,0.006,0.0346075871565981,0.005368168433537,-0.0353924128434019,-0.505605897762885,-4.39607334634008,-0.883459487173951,0.064,0.009,0.075,0.009,-0.373291015625,166.7,0
NGC6981,3,56,73.0595,0.064,0.006,0.0299084066018881,0.0061260253796431,-0.0340915933981119,-0.532681146845498,-3.97576193563074,-0.848207879971907,0.059,0.008,0.068,0.009,-0.328353921286987,166.7,0
NGC7078,3,286,12.6527,0.222,0.007,0.181174321051268,0.0305172570729235,-0.0408256789487317,-0.183899454724017,-1.30392692944638,-1.30392692944638,0.225,0.01,0.221,0.01,0.0352395061728396,109.0,0
NGC7078,4,286,16.4859,0.218,0.007,0.18042334529477,0.0295793963988832,-0.0375766547052297,-0.172369975712063,-1.2362208579282,-1.2362208579282,0.222,0.009,0.214,0.009,0.0707734761788816,109.0,0
NGC7078,5,285,19.581,0.222,0.007,0.179745653051634,0.0287536929757143,-0.0422543469483655,-0.190334896163809,-1.42782557575102,-1.42782557575102,0.229,0.01,0.216,0.009,0.110314448618448,109.0,0
NGC7078,6,285,22.5622,0.208,0.006,0.179024603128241,0.0278879437463173,-0.0289753968717591,-0.139304792652688,-1.01575098689314,-1.01575098689314,0.216,0.009,0.2,0.009,0.142661179698216,109.0,0
NGC7078,7,285,25.5847,0.227,0.007,0.178384949014764,0.027119924725919,-0.0486150509852358,-0.214163220199277,-1.73570914556801,-1.73570914556801,0.232,0.01,0.221,0.01,0.09257951843044,109.0,0
NGC7078,8,285,28.6104,0.209,0.006,0.177715288256728,0.0262989279161913,-0.0312847117432716,-0.149687615996515,-1.15978044604955,-1.15978044604955,0.214,0.009,0.206,0.009,0.0733688531749498,109.0,0
NGC7078,9,285,31.8959,0.215,0.007,0.17697276850139,0.0253755960982931,-0.0380272314986102,-0.176870844179582,-1.44461754556192,-1.44461754556192,0.22,0.01,0.208,0.009,0.106115702479339,109.0,0
NGC7078,10,285,35.2029,0.194,0.006,0.176298937160241,0.024537679109949,-0.0177010628397587,-0.0912425919575189,-0.700738139208288,-0.700738139208288,0.194,0.008,0.194,0.009,0.0,109.0,0
NGC7078,11,285,38.6231,0.191,0.006,0.175470242356981,0.0235913700626849,-0.0155297576430194,-0.0813076316388453,-0.637971344798911,-0.637971344798911,0.209,0.009,0.172,0.008,0.322726128064834,109.0,0
NGC7078,12,285,42.1999,0.195,0.006,0.174619273068915,0.0226391894087347,-0.0203807269310849,-0.104516548364538,-0.870198501095031,-0.870198501095031,0.2,0.009,0.19,0.008,0.0975000000000001,109.0,0
NGC7078,13,285,46.1795,0.181,0.006,0.173698309844329,0.0216325345179433,-0.0073016901556708,-0.0403408295893419,-0.325253923526199,-0.325253923526199,0.194,0.009,0.168,0.007,0.250079710915081,109.0,0
NGC7078,14,285,50.2542,0.178,0.006,0.17270580823478,0.0205999154367931,-0.0052941917652201,-0.0297426503664054,-0.246747363465107,-0.246747363465107,0.19,0.008,0.165,0.007,0.24584487534626,109.0,0
NGC7078,15,285,54.7929,0.189,0.006,0.171622099820716,0.0195168981123901,-0.0173779001792837,-0.0919465617951517,-0.851091984747733,-0.851091984747733,0.205,0.009,0.175,0.008,0.271267102914932,109.0,0
NGC7078,16,285,60.1687,0.175,0.005,0.170081775498011,0.0182000027809165,-0.0049182245019892,-0.0281041400113673,-0.260577519920866,-0.260577519920866,0.187,0.008,0.162,0.007,0.249506705939546,109.0,0
NGC7078,17,285,65.599,0.163,0.005,0.168680762399702,0.0169148172643665,0.005680762399702,0.0348513030656566,0.32206899021417,0.32206899021417,0.166,0.007,0.161,0.007,0.0593337204238642,109.0,0
NGC7078,18,285,71.4723,0.169,0.005,0.167314230126328,0.0155611283394262,-0.0016857698736722,-0.0099749696666995,-0.103138721442401,-0.103138721442401,0.18,0.008,0.153,0.007,0.2775,109.0,0
NGC7078,19,285,78.3571,0.16,0.005,0.165363030318636,0.0142507287131735,0.0053630303186358,0.0335189394914739,0.355110519650398,0.355110519650398,0.172,0.008,0.147,0.007,0.269571389940508,109.0,0
NGC7078,20,285,86.3411,0.153,0.005,0.163035471882453,0.0128209589832372,0.0100354718824529,0.0655913194931561,0.729246233280662,0.729246233280662,0.166,0.007,0.141,0.006,0.27852373348817,109.0,0
NGC7078,21,285,99.8755,0.151,0.005,0.159128850500085,0.0106111809578099,0.0081288505000846,0.053833447020428,0.692985901600273,0.692985901600273,0.163,0.007,0.138,0.006,0.283224810869811,109.0,0
NGC7089,2,191,13.4313,0.204,0.008,0.197132674027136,0.0352608995631878,-0.0068673259728644,-0.0336633626120806,-0.18993057217734,-0.18993057217734,0.205,0.011,0.203,0.011,0.0194170136823317,114.9,0
NGC7089,3,191,17.7539,0.201,0.008,0.195639664190262,0.0339130043249099,-0.0053603358097384,-0.0266683373618829,-0.153838920499565,-0.153838920499565,0.202,0.011,0.203,0.011,-0.0099254975002449,114.9,0
NGC7089,4,191,21.4948,0.192,0.007,0.194057526861749,0.032403888540689,0.0020575268617487,0.0107162857382748,0.0620646481999087,0.0620646481999087,0.191,0.011,0.192,0.011,-0.0104986157177709,114.9,0
NGC7089,5,191,24.6993,0.191,0.007,0.192876146742876,0.0312740888418602,0.0018761467428764,0.009822757816107,0.0585419346786142,0.0585419346786142,0.187,0.01,0.192,0.011,-0.0541908547570706,114.9,0
NGC7089,6,191,27.4782,0.187,0.007,0.191929697230817,0.0303638705847818,0.0049296972308174,0.0263620172770986,0.158204393593093,0.158204393593093,0.181,0.01,0.193,0.011,-0.136992155306615,114.9,0
NGC7089,7,191,30.3346,0.19,0.007,0.1908633275846,0.029315376896528,0.0008633275845999,0.0045438293926313,0.02864436037842,0.02864436037842,0.195,0.011,0.188,0.01,0.0705062458908613,114.9,0
NGC7089,8,191,32.962,0.181,0.007,0.189967644394617,0.0284347083828438,0.0089676443946169,0.0495449966553421,0.306233747041221,0.306233747041221,0.182,0.01,0.184,0.01,-0.0220987803405386,114.9,0
NGC7089,9,191,35.0493,0.195,0.007,0.189305581577166,0.0277837439749698,-0.0056944184228339,-0.0292021457581228,-0.198744267868714,-0.198744267868714,0.2,0.011,0.192,0.011,0.0784000000000001,114.9,0
NGC7089,10,191,37.2073,0.182,0.007,0.188477293466666,0.0270321360783344,0.0064772934666662,0.0355895245421224,0.231963511779708,0.231963511779708,0.198,0.011,0.167,0.009,0.288618508315478,114.9,0
NGC7089,11,191,39.5969,0.181,0.007,0.187458847668803,0.026149259893662,0.0064588476688025,0.0356842412641025,0.238598173161402,0.238598173161402,0.194,0.011,0.166,0.009,0.267828674673185,114.9,0
NGC7089,12,191,42.0763,0.173,0.007,0.186465141515517,0.0252878301551934,0.013465141515517,0.0778331879509653,0.513176828602384,0.513176828602384,0.17,0.009,0.176,0.01,-0.0718339100346017,114.9,0
NGC7089,13,191,44.1948,0.168,0.006,0.185661415661797,0.0245910916377944,0.0176614156617969,0.105127474177363,0.697735412513303,0.697735412513303,0.164,0.009,0.172,0.009,-0.0999405116002376,114.9,0
NGC7089,14,191,46.3478,0.171,0.007,0.184721456684811,0.0238671314785149,0.0137214566848111,0.0802424367532812,0.551672369269205,0.551672369269205,0.18,0.01,0.161,0.009,0.199969135802469,114.9,0
NGC7089,15,191,48.9925,0.174,0.007,0.183509451260959,0.0229873470290814,0.009509451260959,0.0546520187411442,0.395740275147217,0.395740275147217,0.168,0.01,0.179,0.01,-0.135239512471655,114.9,0
NGC7089,16,191,51.5973,0.165,0.006,0.182378065335319,0.0221660835890857,0.0173780653353189,0.105321608092842,0.756759740137423,0.756759740137423,0.174,0.01,0.155,0.009,0.206467168714493,114.9,0
NGC7089,17,191,54.0765,0.16,0.006,0.181354832763648,0.0214215822297493,0.0213548327636481,0.1334677047728,0.95994065900799,0.95994065900799,0.167,0.009,0.152,0.009,0.171573021621428,114.9,0
NGC7089,18,191,56.7876,0.169,0.006,0.180346958768694,0.0206296585665229,0.0113469587686944,0.0671417678620969,0.528146811474276,0.528146811474276,0.174,0.01,0.164,0.009,0.111639582507597,114.9,0
NGC7089,19,191,59.4993,0.16,0.006,0.179385889630359,0.0198745112004287,0.0193858896303592,0.121161810189745,0.9337895674822,0.9337895674822,0.163,0.009,0.158,0.009,0.0604087470360195,114.9,0
NGC7089,20,191,62.446,0.157,0.006,0.178389978807723,0.0190919874416478,0.0213899788077232,0.136241903233906,1.06882581283184,1.06882581283184,0.167,0.009,0.148,0.008,0.214600738642476,114.9,0
NGC7089,21,191,65.4101,0.158,0.006,0.177238886188868,0.0183062978902675,0.0192388861888679,0.121765102461189,0.998670976060194,0.998670976060194,0.161,0.009,0.156,0.009,0.0611473322788474,114.9,0
NGC7089,22,191,68.761,0.147,0.006,0.175949209921056,0.0174510034463397,0.0289492099210556,0.196933400823508,1.56875177504246,1.56875177504246,0.146,0.008,0.147,0.008,-0.0137455432538938,114.9,0
NGC7089,23,191,72.4011,0.147,0.006,0.174589220841405,0.01657034207659,0.0275892208414053,0.187681774431329,1.56550811817969,1.56550811817969,0.151,0.009,0.141,0.008,0.128064558571993,114.9,0
NGC7089,24,191,76.3802,0.144,0.006,0.17293487129338,0.0156779835683266,0.0289348712933802,0.200936606204029,1.72366038782738,1.72366038782738,0.152,0.009,0.134,0.007,0.222818559556787,114.9,0
NGC7089,25,190,81.345,0.151,0.006,0.170969299278369,0.0146375668445101,0.0199692992783694,0.132247015088539,1.26231727590161,1.26231727590161,0.154,0.008,0.148,0.008,0.0764041153651546,114.9,0
NGC7089,26,190,89.0721,0.147,0.006,0.167773022972669,0.0133365764484552,0.0207730229726694,0.141313081446731,1.42046515017462,1.42046515017462,0.147,0.008,0.144,0.008,0.0403998334027488,114.9,0
NGC7099,2,101,11.1876,0.137,0.007,0.144156116802355,0.0270714469119461,0.0071561168023545,0.0522344292142665,0.255924594398798,0.255924594398798,0.16,0.012,0.11,0.008,0.52734375,120.6,0
NGC7099,3,101,15.1521,0.13,0.007,0.142273658691046,0.0258361269558722,0.0122736586910457,0.0944127591618899,0.458526342644478,0.458526342644478,0.13,0.01,0.134,0.01,-0.0624852071005917,120.6,0
NGC7099,4,101,19.2833,0.128,0.007,0.139927857128655,0.0243828597775494,0.0119278571286547,0.0931863838176152,0.470197271478454,0.470197271478454,0.129,0.01,0.142,0.011,-0.211706027282014,120.6,0
NGC7099,5,101,24.381,0.128,0.007,0.137201510567625,0.0226345307395534,0.0092015105676245,0.0718868013095671,0.388376643698755,0.388376643698755,0.148,0.011,0.109,0.009,0.45758765522279,120.6,0
NGC7099,6,101,30.0602,0.125,0.007,0.134243758777182,0.0206579663886002,0.0092437587771815,0.0739500702174525,0.423797593439688,0.423797593439688,0.125,0.01,0.124,0.01,0.0159360000000001,120.6,0
NGC7099,7,101,35.796,0.123,0.007,0.13128236689592,0.0185680094597131,0.00828236689592,0.0673363162269922,0.417380941627646,0.417380941627646,0.133,0.01,0.114,0.009,0.26530612244898,120.6,0
NGC7099,8,101,41.0291,0.116,0.006,0.128308558126596,0.0169404293734504,0.012308558126596,0.106108259712035,0.6848896628934,0.6848896628934,0.115,0.009,0.117,0.009,-0.035085066162571,120.6,0
NGC7099,9,101,48.1586,0.121,0.007,0.124612430615619,0.0147927172189501,0.0036124306156194,0.0298547984761941,0.220736614266121,0.220736614266121,0.129,0.01,0.113,0.009,0.232678324619915,120.6,0
NGC7099,10,101,56.6161,0.11,0.006,0.120483756154221,0.0124991999277518,0.0104837561542214,0.0953068741292856,0.756147166920856,0.756147166920856,0.116,0.009,0.103,0.008,0.211578478002378,120.6,0
NGC7099,11,101,65.0013,0.107,0.006,0.116214022856045,0.0105919078171189,0.0092140228560449,0.0861123631406068,0.756906121786005,0.756906121786005,0.113,0.009,0.102,0.008,0.185214190617903,120.6,0
NGC7099,12,100,74.4886,0.109,0.006,0.111588093179939,0.0090095497792396,0.0025880931799385,0.0237439741278762,0.239093632675318,0.239093632675318,0.106,0.008,0.112,0.009,-0.116411534353863,120.6,0
NGC7099,13,100,87.3989,0.099,0.005,0.10589721532562,0.0074041666502991,0.0068972153256201,0.0696688416729303,0.771992964035907,0.771992964035907,0.099,0.008,0.101,0.008,-0.0408121620242834,120.6,0
